Timestamp,User,Nice,System,Wait,Steal,Sintr,Idle
1670785980,2.6125,0,1.1125,0.4625,NaN,95.7875
1670785995,2.6125,0,1.1125,0.4625,NaN,95.7875
1670786010,2.6158333333,0,1.1158333333,0.4625,NaN,95.779166667
1670786025,2.6425,0,1.1475,0.44916666667,NaN,95.723333333
1670786040,2.675,0,1.2075,0.3625,NaN,95.719166667
1670786055,2.68,0,1.1783333333,0.36083333333,NaN,95.759166667
1670786070,2.71,0,1.1941666667,0.35833333333,NaN,95.735833333
1670786085,2.6833333333,0,1.1325,0.45333333333,NaN,95.7075
1670786100,2.7491666667,0,1.2808333333,0.3125,NaN,95.646666667
1670786115,2.82,0,1.395,0.3125,NaN,95.47
1670786130,2.7716666667,0,1.3233333333,0.3275,NaN,95.566666667
1670786145,2.5925,0,1,0.405,NaN,96.0025
1670786160,2.6125,0,1.05,0.325,NaN,96.0125
1670786175,2.6125,0,1.05,0.325,NaN,96.0125
1670786190,2.6008333333,0,1.045,0.325,NaN,96.029166667
1670786205,2.56,0,1.0175,0.3675,NaN,96.05
1670786220,2.725,0,1.06,0.525,NaN,95.6675
1670786235,2.8216666667,0,1.1533333333,0.45833333333,NaN,95.5575
1670786250,2.7925,0,1.2391666667,0.36583333333,NaN,95.605833333
1670786265,2.7375,0,1.4466666667,0.2375,NaN,95.590833333
1670786280,2.7508333333,0,1.4441666667,0.2375,NaN,95.58
1670786295,2.785,0,1.465,0.2375,NaN,95.5225
1670786310,2.775,0,1.475,0.2375,NaN,95.5125
1670786325,2.775,0,1.475,0.2375,NaN,95.5125
1670786340,2.7583333333,0,1.4283333333,0.2375,NaN,95.575833333
1670786355,2.7125,0,1.2966666667,0.2375,NaN,95.75
1670786370,2.6825,0,1.2308333333,0.25416666667,NaN,95.82
1670786385,2.6066666667,0,1.125,0.27666666667,NaN,95.985833333
1670786400,2.625,0,1.2625,0.2125,NaN,95.9125
1670786415,2.625,0,1.2625,0.2125,NaN,95.9125
1670786430,2.6291666667,0,1.2791666667,0.20833333333,NaN,95.891666667
1670786445,2.7041666667,0,1.3291666667,0.23333333333,NaN,95.733333333
1670786460,2.8408333333,0,1.3191666667,0.28666666667,NaN,95.556666667
1670786475,2.8166666667,0,1.1933333333,0.25666666667,NaN,95.7425
1670786490,2.7116666667,0,1.1616666667,0.27833333333,NaN,95.845
1670786505,2.675,0,1.125,0.2875,NaN,95.9
1670786520,2.7,0,1.145,0.2875,NaN,95.86
1670786535,2.7975,0,1.22,0.29,NaN,95.7025
1670786550,2.8075,0,1.2225,0.325,NaN,95.645
1670786565,2.8775,0,1.305,0.4225,NaN,95.3875
1670786580,2.8375,0,1.275,0.4125,NaN,95.4375
1670786595,2.8375,0,1.275,0.4125,NaN,95.4375
1670786610,2.8075,0,1.205,0.4125,NaN,95.5375
1670786625,2.7275,0,1.05,0.4125,NaN,95.7725
1670786640,2.7375,0,1.1375,0.385,NaN,95.71
1670786655,2.7275,0,0.8975,0.2725,NaN,96.1
1670786670,2.6875,0,1.0075,0.295,NaN,95.9975
1670786685,2.6875,0,1.2875,0.425,NaN,95.5875
1670786700,2.6875,0,1.2875,0.425,NaN,95.5875
1670786715,2.6875,0,1.2875,0.425,NaN,95.5875
1670786730,2.6758333333,0,1.2725,0.42333333333,NaN,95.614166667
1670786745,2.5933333333,0,1.1683333333,0.4125,NaN,95.800833333
1670786760,2.555,0,1.1433333333,0.4125,NaN,95.865833333
1670786775,2.5858333333,0,1.2625,0.40583333333,NaN,95.731666667
1670786790,2.575,0,1.2625,0.3625,NaN,95.775
1670786805,2.575,0,1.2625,0.3625,NaN,95.775
1670786820,2.5758333333,0,1.2625,0.3625,NaN,95.775
1670786835,2.5941666667,0,1.2625,0.36666666667,NaN,95.763333333
1670786850,2.6891666667,0,1.2683333333,0.42333333333,NaN,95.595
1670786865,2.7058333333,0,1.3333333333,0.37333333333,NaN,95.576666667
1670786880,2.6525,0,1.1833333333,0.20666666667,NaN,95.9575
1670786895,2.5875,0,0.915,0.2975,NaN,96.2
1670786910,2.6008333333,0,0.94333333333,0.45083333333,NaN,96.003333333
1670786925,2.7058333333,0,1.0875,0.22416666667,NaN,95.975
1670786940,2.8,0,1.2233333333,0.345,NaN,95.653333333
1670786955,2.6375,0,1.05,0.6375,NaN,95.675
1670786970,2.6375,0,1.05,0.6375,NaN,95.675
1670786985,2.6375,0,1.055,0.6925,NaN,95.615
1670787000,2.6358333333,0,1.0891666667,1.05,NaN,95.225
1670787015,2.6283333333,0,1.1008333333,1.0266666667,NaN,95.243333333
1670787030,2.6883333333,0,1.1241666667,0.69666666667,NaN,95.48
1670787045,2.8925,0,1.2983333333,0.64416666667,NaN,95.1775
1670787060,3.0575,0,1.3366666667,0.4225,NaN,95.2025
1670787075,3.0575,0,1.3366666667,0.4225,NaN,95.2025
1670787090,2.89,0,1.3591666667,0.53666666667,NaN,95.214166667
1670787105,2.7575,0,1.3,0.52166666667,NaN,95.419166667
1670787120,2.8491666667,0,1.15,0.46666666667,NaN,95.510833333
1670787135,2.7625,0,1.3125,0.4125,NaN,95.5
1670787150,2.7675,0,1.3175,0.45083333333,NaN,95.451666667
1670787165,2.7833333333,0,1.3283333333,0.66166666667,NaN,95.214166667
1670787180,2.69,0,1.1708333333,0.38916666667,NaN,95.739166667
1670787195,2.7925,0,1.05,0.2325,NaN,95.9275
1670787210,2.8075,0,1.0425,0.3275,NaN,95.825
1670787225,2.7875,0,1.2125,0.7875,NaN,95.175
1670787240,2.7875,0,1.2125,0.7875,NaN,95.175
1670787255,2.7875,0,1.2125,0.7875,NaN,95.175
1670787270,2.7825,0,1.2125,0.7875,NaN,95.1825
1670787285,2.7575,0,1.205,0.685,NaN,95.3375
1670787300,2.7075,0,1.1475,0.2725,NaN,95.895
1670787315,2.5875,0,1.0375,0.2625,NaN,96.125
1670787330,2.585,0,1.07,0.3475,NaN,96.01
1670787345,2.5583333333,0,1.12,0.61083333333,NaN,95.716666667
1670787360,2.5225,0,0.91,0.4,NaN,96.161666667
1670787375,2.5466666667,0,0.9375,0.42,NaN,96.101666667
1670787390,2.5375,0,0.9575,0.4825,NaN,96.0075
1670787405,2.5775,0,1.065,0.48,NaN,95.8525
1670787420,2.7425,0,1.14,0.4075,NaN,95.6875
1670787435,2.7675,0,1.01,0.6325,NaN,95.58
1670787450,2.7775,0,1.1366666667,0.61583333333,NaN,95.47
1670787465,2.7533333333,0,1.3683333333,0.70833333333,NaN,95.17
1670787480,2.7625,0,1.3533333333,0.87083333333,NaN,95.013333333
1670787495,2.7625,0,1.3558333333,0.74083333333,NaN,95.144166667
1670787510,2.7625,0,1.3375,0.8875,NaN,95.025
1670787525,2.7658333333,0,1.3341666667,0.82083333333,NaN,95.091666667
1670787540,2.7483333333,0,1.3016666667,0.56083333333,NaN,95.401666667
1670787555,2.6875,0,1.2541666667,0.59166666667,NaN,95.475
1670787570,2.7025,0,1.3225,1.2,NaN,94.78
1670787585,2.7075,0,1.32,1.0275,NaN,94.9525
1670787600,2.7375,0,1.2375,0.4875,NaN,95.5375
1670787615,2.7208333333,0,1.1833333333,0.4875,NaN,95.604166667
1670787630,2.7041666667,0,1.1783333333,0.53416666667,NaN,95.574166667
1670787645,2.8733333333,0,1.5125,0.5625,NaN,95.058333333
1670787660,3.1258333333,0,1.5366666667,0.2675,NaN,95.088333333
1670787675,2.8875,0,1.2116666667,0.20916666667,NaN,95.691666667
1670787690,2.8875,0,1.175,0.2,NaN,95.7375
1670787705,2.8875,0,1.175,0.2,NaN,95.7375
1670787720,2.895,0,1.2225,0.4425,NaN,95.445
1670787735,2.9016666667,0,1.4008333333,1.2858333333,NaN,94.433333333
1670787750,2.7516666667,0,1.3033333333,0.4875,NaN,95.454166667
1670787765,2.7625,0,1.1616666667,0.65,NaN,95.4025
1670787780,2.7625,0,1.15,0.65,NaN,95.4375
1670787795,2.7225,0,1.1433333333,0.53666666667,NaN,95.590833333
1670787810,2.7225,0,1.1433333333,0.53666666667,NaN,95.590833333
1670787825,2.6875,0,1.1625,0.425,NaN,95.7
1670787840,2.67,0,1.2458333333,0.64833333333,NaN,95.435833333
1670787855,2.6025,0,1.0108333333,0.62916666667,NaN,95.7575
1670787870,2.6383333333,0,1.0033333333,0.67666666667,NaN,95.681666667
1670787885,2.65,0,1.225,0.525,NaN,95.6
1670787900,2.6591666667,0,1.2333333333,0.54333333333,NaN,95.565
1670787915,2.7733333333,0,1.3416666667,0.77583333333,NaN,95.120833333
1670787930,2.575,0,1.225,0.46416666667,NaN,95.7425
1670787945,2.575,0,1.225,0.46416666667,NaN,95.7425
1670787960,2.5625,0,1.15,0.3875,NaN,95.9125
1670787975,2.5625,0,1.15,0.3875,NaN,95.9125
1670787990,2.5625,0,1.15,0.3875,NaN,95.9125
1670788005,2.5875,0,1.15,0.3875,NaN,95.8625
1670788020,2.8441666667,0,1.3016666667,0.32916666667,NaN,95.5125
1670788035,2.8875,0,1.3125,0.4375,NaN,95.3375
1670788050,2.8808333333,0,1.3316666667,0.425,NaN,95.35
1670788065,2.7875,0,1.25,0.25,NaN,95.7
1670788080,2.7891666667,0,1.2375,0.25916666667,NaN,95.7
1670788095,2.7941666667,0,1.0625,0.3875,NaN,95.72
1670788110,2.705,0,1.1225,0.38583333333,NaN,95.761666667
1670788125,2.8816666667,0,1.4741666667,0.37666666667,NaN,95.2425
1670788140,2.7558333333,0,1.2033333333,0.40416666667,NaN,95.613333333
1670788155,2.71,0,1.0675,0.4675,NaN,95.74
1670788170,2.6816666667,0,1.0991666667,0.32083333333,NaN,95.876666667
1670788185,2.5675,0,1.1833333333,0.51583333333,NaN,95.73
1670788200,2.5983333333,0,1.1991666667,0.375,NaN,95.804166667
1670788215,2.5875,0,0.95,0.35166666667,NaN,96.096666667
1670788230,2.6175,0,1.035,0.23666666667,NaN,96.089166667
1670788245,2.8425,0,1.5758333333,0.45,NaN,95.13
1670788260,3.0458333333,0,1.5091666667,0.28666666667,NaN,95.145833333
1670788275,3.15,0,1.635,0.2725,NaN,94.930833333
1670788290,2.9516666667,0,1.5516666667,0.2525,NaN,95.2475
1670788305,2.8075,0,1.2466666667,0.35583333333,NaN,95.615
1670788320,2.9058333333,0,1.3691666667,0.42833333333,NaN,95.320833333
1670788335,2.8125,0,1.2875,0.3,NaN,95.6125
1670788350,2.8108333333,0,1.28,0.3,NaN,95.621666667
1670788365,2.7816666667,0,1.1808333333,0.32916666667,NaN,95.720833333
1670788380,2.7066666667,0,1.2325,0.68083333333,NaN,95.390833333
1670788395,2.75,0,1.0375,0.3125,NaN,95.9
1670788410,2.7483333333,0,1.0925,0.32083333333,NaN,95.84
1670788425,2.7441666667,0,1.41,0.37666666667,NaN,95.481666667
1670788440,2.7758333333,0,1.135,0.4075,NaN,95.695833333
1670788455,2.7,0,1.0383333333,0.535,NaN,95.751666667
1670788470,2.7,0,1.0625,0.5,NaN,95.761666667
1670788485,2.7016666667,0,1.2391666667,0.62,NaN,95.451666667
1670788500,2.7108333333,0,1.2483333333,1.28,NaN,94.773333333
1670788515,2.7,0,1.2375,0.5,NaN,95.575
1670788530,2.6833333333,0,1.2108333333,0.55666666667,NaN,95.56
1670788545,2.5725,0,1.04,0.8775,NaN,95.510833333
1670788560,2.5391666667,0,1.0666666667,0.21666666667,NaN,96.19
1670788575,2.5625,0,0.95,0.275,NaN,96.225
1670788590,2.5625,0,0.95,0.275,NaN,96.225
1670788605,2.6491666667,0,1.1166666667,0.34166666667,NaN,95.905
1670788620,2.6491666667,0,1.1166666667,0.34166666667,NaN,95.905
1670788635,2.9733333333,0,1.3283333333,0.21666666667,NaN,95.470833333
1670788650,2.95,0,1.375,0.275,NaN,95.4125
1670788665,2.95,0,1.375,0.275,NaN,95.4125
1670788680,2.95,0,1.375,0.275,NaN,95.4125
1670788695,2.95,0,1.375,0.275,NaN,95.4125
1670788710,2.9366666667,0,1.355,0.27833333333,NaN,95.443333333
1670788725,2.745,0,1.0825,0.32583333333,NaN,95.87
1670788740,2.675,0,1.1875,0.3375,NaN,95.8
1670788755,2.675,0,1.1875,0.3375,NaN,95.8
1670788770,2.67,0,1.1733333333,0.33916666667,NaN,95.8175
1670788785,2.6133333333,0,1.0483333333,0.42916666667,NaN,95.9025
1670788800,2.6133333333,0,1.0483333333,0.42916666667,NaN,95.9025
1670788815,2.65,0,1.2375,0.3125,NaN,95.7875
1670788830,2.65,0,1.2375,0.6625,NaN,95.45
1670788845,2.7875,0,1.25,0.3375,NaN,95.6375
1670788860,2.7875,0,1.25,0.3375,NaN,95.6375
1670788875,2.7875,0,1.25,0.3375,NaN,95.6375
1670788890,2.9275,0,1.4366666667,0.46583333333,NaN,95.1825
1670788905,2.8508333333,0,1.3525,0.52916666667,NaN,95.269166667
1670788920,2.9133333333,0,1.305,0.7325,NaN,95.038333333
1670788935,2.8708333333,0,1.235,0.55666666667,NaN,95.335833333
1670788950,2.83,0,1.42,3.9483333333,NaN,91.801666667
1670788965,2.815,0,1.41,1.485,NaN,94.28
1670788980,2.6933333333,0,1.0425,0.575,NaN,95.676666667
1670788995,2.64,0,0.96416666667,1.0866666667,NaN,95.296666667
1670789010,2.7308333333,0,1.2308333333,0.44833333333,NaN,95.589166667
1670789025,2.7375,0,1.25,0.4,NaN,95.6125
1670789040,2.7375,0,1.2616666667,0.76166666667,NaN,95.239166667
1670789055,2.6791666667,0,0.99416666667,0.28583333333,NaN,96.0525
1670789070,2.6633333333,0,1.2083333333,0.40166666667,NaN,95.7275
1670789085,2.6858333333,0,1.2016666667,1.2291666667,NaN,94.871666667
1670789100,2.7925,0,1.34,1.4858333333,NaN,94.369166667
1670789115,2.5783333333,0,0.98833333333,0.49666666667,NaN,95.935833333
1670789130,2.5975,0,1.0091666667,0.64666666667,NaN,95.746666667
1670789145,2.6,0,1.0125,0.6625,NaN,95.725
1670789160,2.6216666667,0,1.1858333333,0.4675,NaN,95.725
1670789175,2.5783333333,0,1.1891666667,0.41416666667,NaN,95.83
1670789190,2.575,0,1.1758333333,0.4125,NaN,95.8375
1670789205,2.575,0,1.175,0.4125,NaN,95.8375
1670789220,2.575,0,1.175,0.4125,NaN,95.8375
1670789235,2.625,0,1.075,0.725,NaN,95.575
1670789250,2.6625,0,1.4,0.3875,NaN,95.5625
1670789265,2.7441666667,0,1.4933333333,0.4575,NaN,95.329166667
1670789280,2.6625,0,1.2,1.2,NaN,94.95
1670789295,2.6625,0,1.2,1.2,NaN,94.95
1670789310,2.6625,0,1.2,1.2,NaN,94.95
1670789325,2.6858333333,0,1.2116666667,1.5033333333,NaN,94.611666667
1670789340,2.6441666667,0,1.2233333333,1.6658333333,NaN,94.479166667
1670789355,2.7425,0,1.2016666667,1.5475,NaN,94.555833333
1670789370,2.715,0,1.13,1.1408333333,NaN,95.040833333
1670789385,2.6891666667,0,1.1016666667,0.77416666667,NaN,95.46
1670789400,2.6525,0,1.2983333333,0.24833333333,NaN,95.814166667
1670789415,2.65,0,1.3125,0.2125,NaN,95.8375
1670789430,2.6716666667,0,1.2691666667,0.61333333333,NaN,95.458333333
1670789445,2.805,0,1.2625,0.655,NaN,95.25
1670789460,2.8375,0,1.2625,0.65,NaN,95.2125
1670789475,2.9975,0,1.3225,0.33,NaN,95.3125
1670789490,2.9475,0,1.2875,0.56,NaN,95.1775
1670789505,2.925,0,1.295,0.8675,NaN,94.8875
1670789520,2.925,0,1.3,0.925,NaN,94.825
1670789535,2.865,0,1.21,0.585,NaN,95.365
1670789550,2.82,0,1.3375,0.51,NaN,95.35
1670789565,2.8125,0,1.375,0.5125,NaN,95.3125
